case_name,source_summary,architecture,scale_family,calibration_scope,prefill_logical_gpus,decode_logical_gpus,total_logical_gpus,pd_prefill_workers,pd_decode_workers,pd_prefill_tp_degree,pd_decode_tp_degree,topology_deployment,topology_prefill_layout_name,topology_decode_layout_name,topology_prefill_tp_degree,topology_decode_tp_degree,topology_prefill_pp_degree,topology_decode_pp_degree,topology_prefill_ep_degree,topology_decode_ep_degree,topology_prefill_dp_attention_degree,topology_decode_dp_attention_degree,topology_prefill_dp_replica_count,topology_decode_dp_replica_count,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
gpu2__p1_d1__calibrated_reference,build/pd_4gpu_worker_assignment_sweep/gpu2__p1_d1__calibrated_reference/summary.json,pd_disaggregated,calibrated_reference,calibrated_reference,1,1,2,1,1,1,1,pd_disaggregated,prefill,decode,1,1,1,1,1,1,1,1,1,1,8.0,8.0,64,uniform,64,384,224.0,uniform,8,48,28.0,,64,13237,1974,10109094546,6.330932974142945,195.26971392122144,5389715.015625,5389715.015625,16484351.328125,900.125,187810099.59375,238342271.0,33524887.0,1106207065.625,1731910662.0,64,0,1.0,6.330932974142945,23,13,/home/justin/astra-sim/build/pd_4gpu_worker_assignment_sweep/gpu2__p1_d1__calibrated_reference/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu3__p1_d2__decode_heavy,build/pd_4gpu_worker_assignment_sweep/gpu3__p1_d2__decode_heavy/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,1,2,3,1,2,1,1,pd_disaggregated,prefill,decode,1,1,1,1,1,1,1,1,1,1,8.0,8.0,64,uniform,64,384,224.0,uniform,8,48,28.0,,64,13237,1974,10100008620,6.336628255273707,195.4453777485984,5389715.015625,5389715.015625,8434321.734375,900.125,179760070.0,221742281.0,33524887.0,1098157036.03125,1712476830.0,64,0,1.0,6.336628255273707,23,13,/home/justin/astra-sim/build/pd_4gpu_worker_assignment_sweep/gpu3__p1_d2__decode_heavy/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu3__p2_d1__prefill_heavy,build/pd_4gpu_worker_assignment_sweep/gpu3__p2_d1__prefill_heavy/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,2,1,3,2,1,1,1,pd_disaggregated,prefill,decode,1,1,1,1,1,1,1,1,1,1,8.0,8.0,64,uniform,64,384,224.0,uniform,8,48,28.0,,64,13237,1974,10073897910,6.353052271501529,195.95195599912526,349229.140625,349229.140625,15524523.859375,900.125,180900087.0,213613983.0,33524887.0,1099297053.03125,1696714026.0,64,0,1.0,6.353052271501529,23,13,/home/justin/astra-sim/build/pd_4gpu_worker_assignment_sweep/gpu3__p2_d1__prefill_heavy/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__decode_heavy,build/pd_4gpu_worker_assignment_sweep/gpu4__p1_d3__decode_heavy/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,1,3,4,1,3,1,1,pd_disaggregated,prefill,decode,1,1,1,1,1,1,1,1,1,1,8.0,8.0,64,uniform,64,384,224.0,uniform,8,48,28.0,,64,13237,1974,10089093191,6.343483877925853,195.65683085977554,5389715.015625,5389715.015625,6346238.546875,900.125,177671986.8125,221742281.0,33524887.0,1096068952.84375,1711590132.0,64,0,1.0,6.343483877925853,23,13,/home/justin/astra-sim/build/pd_4gpu_worker_assignment_sweep/gpu4__p1_d3__decode_heavy/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p2_d2__balanced,build/pd_4gpu_worker_assignment_sweep/gpu4__p2_d2__balanced/summary.json,pd_disaggregated,balanced_worker_scaling,extrapolated,2,2,4,2,2,1,1,pd_disaggregated,prefill,decode,1,1,1,1,1,1,1,1,1,1,8.0,8.0,64,uniform,64,384,224.0,uniform,8,48,28.0,,64,13237,1974,10066483733,6.357731428124685,196.09627873622074,349229.140625,349229.140625,8976660.453125,900.125,174352223.59375,200991593.0,33524887.0,1092749189.625,1684091636.0,64,0,1.0,6.357731428124685,23,13,/home/justin/astra-sim/build/pd_4gpu_worker_assignment_sweep/gpu4__p2_d2__balanced/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p3_d1__prefill_heavy,build/pd_4gpu_worker_assignment_sweep/gpu4__p3_d1__prefill_heavy/summary.json,pd_disaggregated,prefill_worker_scaling,extrapolated,3,1,4,3,1,1,1,pd_disaggregated,prefill,decode,1,1,1,1,1,1,1,1,1,1,8.0,8.0,64,uniform,64,384,224.0,uniform,8,48,28.0,,64,13237,1974,10073897910,6.353052271501529,195.95195599912526,137203.453125,137203.453125,15728191.9375,900.125,180376260.640625,208833741.0,33524887.0,1098773226.671875,1696714026.0,64,0,1.0,6.353052271501529,23,13,/home/justin/astra-sim/build/pd_4gpu_worker_assignment_sweep/gpu4__p3_d1__prefill_heavy/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
