case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
c4__rps_04__in_0128__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0016/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,16,16,16.0,,C4,256,32768,4096,63389792238,4.038505111971905,64.61608179155049,720758.5703125,720758.5703125,493176.671875,0.0,64340549.2421875,103746123.0,20940341.564941406,399386014.28125,457599868.0,256,0,1.0,4.038505111971905,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0128__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,32,32,32.0,,C4,256,32768,8192,63721138878,4.017505093406061,128.56016298899397,2931488.61328125,2931488.61328125,1726118.3515625,0.0,67784220.96484375,126253228.0,21156106.35888672,744779624.4492188,807567012.0,256,0,1.0,4.017505093406061,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0128__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0064/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,64,64,64.0,,C4,256,32768,16384,64400566061,3.9751203391212067,254.40770170375723,8278832.859375,8278832.859375,493176.671875,0.0,71898623.53125,126253228.0,21556812.404785156,1451534617.4375,1533045352.0,256,0,1.0,3.9751203391212067,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0128__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0128/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,128,128,128.0,,C4,256,32768,32768,65710822078,3.895857514856885,498.6697619016813,11542307.0390625,11542307.0390625,0.0,0.0,74668921.0390625,123967181.0,21803400.740722656,2865504215.8515625,2986120633.0,256,0,1.0,3.895857514856885,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0128__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0256/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,256,256,256.0,,C4,256,32768,65536,68366766262,3.744509415860603,958.5944104603144,11880292.8984375,11880292.8984375,0.0,0.0,75098350.8984375,127163955.0,21888969.188232422,5678674463.0859375,5887060959.0,256,0,1.0,3.744509415860603,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0128__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0512/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,512,512,512.0,,C4,256,32768,131072,73667313383,3.4750826145789158,1779.2422986644049,11243932.2421875,11243932.2421875,0.0,0.0,74370546.2421875,121311539.0,21920433.876724243,11297632691.125,11570480036.0,256,0,1.0,3.4750826145789158,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0128__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_1024/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,1024,1024,1024.0,,C4,256,32768,262144,84273087319,3.037743224369601,3110.6490617544714,10860405.23828125,10860405.23828125,0.0,0.0,73987019.23828125,121311539.0,21853729.805381775,22452206339.94922,22993589642.0,256,0,1.0,3.037743224369601,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0128__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_2048/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,2048,2048,2048.0,,C4,256,32768,524288,116487117077,2.1976679174812057,4500.823895001509,6996833571.09375,6996833571.09375,0.0,0.0,7059960185.09375,16665592570.0,21425812.35131836,50940023880.59375,60401523260.0,128,128,0.5,1.0988339587406029,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0128__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0016/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,16,16,16.0,,C4,256,65536,4096,63395644654,4.038132294374381,64.6101167099901,838364.9453125,838364.9453125,538898.671875,0.0,70356293.6171875,115450955.0,20961773.752441406,405744673.65625,469304700.0,256,0,1.0,4.038132294374381,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,32,32,32.0,,C4,256,65536,8192,63726991294,4.0171361428152474,128.54835657008792,3505006.703125,3505006.703125,1886145.3515625,0.0,74370182.0546875,137958060.0,21205962.213134766,752960972.875,817612418.0,256,0,1.0,4.0171361428152474,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0064/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,64,64,64.0,,C4,256,65536,16384,64391561728,3.975676208652679,254.44327735377146,7944071.74609375,7944071.74609375,538898.671875,0.0,77462000.41796875,121492307.0,21652237.67578125,1463205211.6679688,1549096511.0,256,0,1.0,3.975676208652679,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0128/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,128,128,128.0,,C4,256,65536,32768,65718974057,3.895374260985323,498.60790540612135,10319925.76953125,10319925.76953125,0.0,0.0,79390399.76953125,98047567.0,21920296.34503174,2885188331.9335938,3069831295.0,256,0,1.0,3.895374260985323,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0256/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,256,256,256.0,,C4,256,65536,65536,68375197395,3.744047692046886,958.4762091640029,11543287.98046875,11543287.98046875,0.0,0.0,80613761.98046875,133459780.0,22015898.56210327,5716683793.878906,5940572948.0,256,0,1.0,3.744047692046886,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0512/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,512,512,512.0,,C4,256,65536,131072,73679808750,3.4744932749299515,1778.9405567641352,11390980.44140625,11390980.44140625,0.0,0.0,80370010.44140625,133459780.0,22038518.5597229,11364091513.019531,11714863794.0,256,0,1.0,3.4744932749299515,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_1024/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,1024,1024,1024.0,,C4,256,65536,262144,84280729389,3.0374677800713497,3110.367006793062,10978020.80859375,10978020.80859375,0.0,0.0,79957050.80859375,132555645.0,21965367.275161743,22572493140.57422,23156473397.0,256,0,1.0,3.0374677800713497,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0256__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_2048/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,2048,2048,2048.0,,C4,256,65536,524288,116675821710,2.1941135382469636,4493.544526329782,7090420287.8671875,7090420287.8671875,0.0,0.0,7159399317.8671875,16855118963.0,21492252.13256836,51175531685.36719,60713950389.0,128,128,0.5,1.0970567691234818,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0256__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0016/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,16,16,16.0,,C4,256,131072,4096,63407349486,4.037386865642813,64.59818985028501,1161421.765625,1161421.765625,630342.671875,0.0,82475626.4375,138860619.0,21024336.3359375,418865007.8125,495084690.0,256,0,1.0,4.037386865642813,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,32,32,32.0,,C4,256,131072,8192,63738696126,4.01639844489341,128.5247502365891,3699087.81640625,3699087.81640625,1575856.6796875,0.0,85958806.49609375,161367724.0,21359205.880371094,769453394.6679688,844668600.0,256,0,1.0,4.01639844489341,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0064/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,64,64,64.0,,C4,256,131072,16384,64407821119,3.974672571627815,254.37904458418015,7228534.0078125,7228534.0078125,1575856.6796875,0.0,89488252.6875,161367724.0,21797491.01940918,1484527677.9296875,1588107720.0,256,0,1.0,3.974672571627815,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0128/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,128,128,128.0,,C4,256,131072,32768,65757481275,3.893093151323716,498.31592336943567,12420933.53125,12420933.53125,630342.671875,0.0,93735138.203125,172800017.0,22134822.839904785,2926992461.7109375,3154184002.0,256,0,1.0,3.893093151323716,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0256/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,256,256,256.0,,C4,256,131072,65536,68389222011,3.7432798980930637,958.2796539118243,11558429.59765625,11558429.59765625,0.0,0.0,92425179.59765625,136269506.0,22276244.184814453,5795143690.910156,6047250813.0,256,0,1.0,3.7432798980930637,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0512/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,512,512,512.0,,C4,256,131072,131072,73688789056,3.474069845352623,1778.723760820543,11402982.63671875,11402982.63671875,0.0,0.0,92269732.63671875,158208828.0,22287860.231781006,11503654171.308594,11903636723.0,256,0,1.0,3.474069845352623,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_1024/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,,C4,256,131072,262144,84291887262,3.0370657048440353,3109.955281760292,10485195.3671875,10485195.3671875,0.0,0.0,91169057.3671875,144392886.0,22198226.448501587,22822152940.632812,23552003300.0,256,0,1.0,3.0370657048440353,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_0512__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_2048/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,2048,2048,2048.0,,C4,256,131072,524288,117052165988,2.187059059003186,4479.096952838525,7276461188.953125,7276461188.953125,0.0,0.0,7357145050.953125,17234171749.0,21625131.69506836,51645414762.453125,61338804647.0,128,128,0.5,1.093529529501593,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_0512__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0016/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,16,16,16.0,,C4,256,2560000,4096,63845542164,4.0096769691831105,64.15483150692977,79401149.6328125,79401149.6328125,90438433.2421875,0.0,684333780.875,1543482594.0,33898103.181152344,1226703431.7734375,2389323432.0,256,0,1.0,4.0096769691831105,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,32,32,32.0,,C4,256,2560000,8192,64599189619,3.9628980101741855,126.81273632557394,113422101.8046875,113422101.8046875,114555348.7734375,0.0,742471648.578125,2046295516.0,34212125.51879883,1837259665.1796875,3749658468.0,252,4,0.984375,3.9009777287652136,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_0064,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0064/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,64,64,64.0,,C4,256,2560000,16384,65286226556,3.921194614922538,250.95645535504244,136388218.7890625,136388218.7890625,72350746.59375,0.0,723233163.3828125,1672627738.0,37383751.12902832,3115793235.640625,5975763493.0,254,2,0.9921875,3.890560281993456,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_0128,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0128/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,128,128,128.0,,C4,256,2560000,32768,66167283264,3.8689815777774776,495.22964195551714,154456174.20703125,154456174.20703125,36175373.296875,0.0,705125745.5039062,1924956436.0,39534804.14190674,5765580675.667969,9341677709.0,255,1,0.99609375,3.8538683684892843,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_0256,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0256/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,256,256,256.0,,C4,256,2560000,65536,68816094375,3.7200599994091137,952.3353598487331,105399262.62890625,105399262.62890625,14068200.7265625,0.0,633961661.3554688,1462589925.0,40563227.297698975,11018147849.566406,16125870260.0,256,0,1.0,3.7200599994091137,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_0512,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0512/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,512,512,512.0,,C4,256,2560000,131072,74575204254,3.4327763840656043,1757.5815086415894,83413995.29296875,83413995.29296875,10048714.8046875,0.0,607956908.0976562,1487467820.0,39169753.1743927,20662870533.38672,26567568307.0,256,0,1.0,3.4327763840656043,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_1024,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_1024/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,1024,1024,1024.0,,C4,256,2560000,262144,89107841148,2.8729233780314276,2941.873539104182,3652246224.28125,3652246224.28125,0.0,0.0,4166740422.28125,10353615752.0,32390795.96044922,37334915485.78125,44517000115.0,128,128,0.5,1.4364616890157138,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_10000__out_2048,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_2048/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,2048,2048,2048.0,,C4,256,2560000,524288,131520211068,1.9464688957018181,3986.3682983973235,14255338704.28125,14255338704.28125,0.0,0.0,14769832902.28125,31559800712.0,26549980.48022461,69144192925.78125,86929370035.0,128,128,0.5,0.9732344478509091,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_10000__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_1024__out_0016,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_1024__out_0016/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1024,1024,1024.0,uniform,16,16,16.0,,C4,256,262144,4096,63430759150,4.035896833500218,64.5743493360035,1223648.06640625,1223648.06640625,813230.671875,0.0,106130404.73828125,198609807.0,21217434.169921875,445609351.45703125,539533692.0,256,0,1.0,4.035896833500218,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_1024__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__rps_04__in_1024__out_0032,build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_1024__out_0032/summary.json,colocated,colocated_4gpu_dp,extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1024,1024,1024.0,uniform,32,32,32.0,,C4,256,262144,8192,63777995582,4.013923574485157,128.44555438352504,3726769.99609375,3726769.99609375,1626461.34375,0.0,109446757.33984375,208187052.0,21687583.15209961,803449418.2070312,890578471.0,256,0,1.0,4.013923574485157,23,13,/home/justin/astra-sim/build/paper_data/20260609T013000Z_rps4_input10000_output2048/sweeps/c4_rps4/c4__rps_04__in_1024__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
