case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
gpu4__p1_d3__rps_08__in_0128__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,32768,4096,31956472830,8.010896614337021,128.17434582939234,5990640.5390625,5990640.5390625,2473399.828125,897.0,142956709.3671875,181062719.0,25674015.0,464912123.3671875,503018133.0,256,0,1.0,8.010896614337021,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0128__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,32768,8192,32369848183,7.908594397870735,253.07502073186353,5990640.5390625,5990640.5390625,4137622.23828125,897.0,144620931.77734375,179621734.0,25674015.0,877360585.7773438,912361388.0,256,0,1.0,7.908594397870735,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0128__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,32768,16384,33189107024,7.713374144561317,493.65594525192427,5990640.5390625,5990640.5390625,5026630.9296875,897.0,145509940.46875,183738024.0,25674015.0,1699818074.46875,1738046158.0,256,0,1.0,7.713374144561317,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0128__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,32768,32768,34832243984,7.349512139315291,940.7375538323572,5990640.5390625,5990640.5390625,5009729.77734375,897.0,145493039.31640625,185249650.0,25674015.0,3342938133.3164062,3382694744.0,256,0,1.0,7.349512139315291,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0128__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,32768,65536,38118517904,6.715895949698937,1719.2693631229279,5990640.5390625,5990640.5390625,7554365.84765625,897.0,148037675.38671875,193815489.0,25674015.0,6631756689.386719,6677534503.0,256,0,1.0,6.715895949698937,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0128__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,32768,131072,44691065744,5.728214258000086,2932.845700096044,5990640.5390625,5990640.5390625,7554365.84765625,897.0,148037675.38671875,193815489.0,25674015.0,13204304529.386719,13250082343.0,256,0,1.0,5.728214258000086,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0128__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,128,128,128.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,32768,262144,57836161424,4.4262965192874795,4532.527635750379,5990640.5390625,5990640.5390625,7554365.84765625,897.0,148037675.38671875,193815489.0,25675314.885528564,26350731292.16797,26395178023.0,256,0,1.0,4.4262965192874795,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0128__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0256__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,65536,4096,31969864398,8.007541002144979,128.12065603431967,9226785.6171875,9226785.6171875,3647241.0625,917.0,155284315.6796875,206419568.0,25674015.0,477239729.6796875,528374982.0,256,0,1.0,8.007541002144979,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0256__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,65536,8192,32389977775,7.903679396704989,252.91774069455965,9226785.6171875,9226785.6171875,4658595.53515625,917.0,156295670.15234375,213513887.0,25674015.0,889035324.1523438,946253541.0,256,0,1.0,7.903679396704989,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0256__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,65536,16384,33212551570,7.707929318843358,493.3074764059749,9226785.6171875,9226785.6171875,6343596.12890625,917.0,157980670.74609375,213738670.0,25674015.0,1712288804.7460938,1768046804.0,256,0,1.0,7.707929318843358,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0256__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,65536,32768,34851760399,7.345396532892077,940.2107562101859,9226785.6171875,9226785.6171875,5491793.2734375,917.0,157128867.890625,209325396.0,25674015.0,3354573961.890625,3406770490.0,256,0,1.0,7.345396532892077,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0256__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,65536,65536,38130266023,6.713826749742108,1718.7396479339795,9226785.6171875,9226785.6171875,7892285.65625,917.0,159529360.2734375,216348599.0,25674015.0,6643248374.2734375,6700067613.0,256,0,1.0,6.713826749742108,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0256__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,65536,131072,44708852217,5.7259354088866345,2931.678929349957,9226785.6171875,9226785.6171875,8074473.3203125,917.0,159711547.9375,211238532.0,25674015.0,13215978401.9375,13267505386.0,256,0,1.0,5.7259354088866345,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0256__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,65536,262144,57869351883,4.423757855757218,4529.928044295391,9226785.6171875,9226785.6171875,12152116.22265625,917.0,163789190.83984375,220298926.0,25674072.77168274,26365210883.04297,26421782616.0,256,0,1.0,4.423757855757218,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0256__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0512__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,131072,4096,31997011003,8.0007473190542,128.0119571048672,15942578.91796875,15942578.91796875,3122519.359375,958.0,179844260.27734375,288090249.0,25674015.0,501799674.27734375,610045663.0,256,0,1.0,8.0007473190542,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0512__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,131072,8192,32406018353,7.8997671732263495,252.79254954324318,15942578.91796875,15942578.91796875,4849389.82421875,958.0,181571130.7421875,281250007.0,25674015.0,914310784.7421875,1013989661.0,256,0,1.0,7.8997671732263495,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0512__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,131072,16384,33233885286,7.702981393747596,492.9908091998461,15942578.91796875,15942578.91796875,4963323.17578125,958.0,181685064.09375,275673324.0,25674015.0,1735993198.09375,1829981458.0,256,0,1.0,7.702981393747596,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0512__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,131072,32768,34872951048,7.3409330815632785,939.6394344400996,15942578.91796875,15942578.91796875,5050785.390625,958.0,181772526.30859375,276011886.0,25674015.0,3379217620.3085938,3473456980.0,256,0,1.0,7.3409330815632785,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0512__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,131072,65536,38165221108,6.707677633402694,1717.1654741510897,15942578.91796875,15942578.91796875,5392479.7265625,958.0,182114220.64453125,273473752.0,25674015.0,6665833234.644531,6757192766.0,256,0,1.0,6.707677633402694,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0512__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,131072,131072,44732273354,5.722937396319659,2930.1439469156653,15942578.91796875,15942578.91796875,5593474.1953125,958.0,182315215.11328125,276837583.0,25674015.0,13238582069.113281,13333104437.0,256,0,1.0,5.722937396319659,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_0512__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,131072,262144,57882864628,4.422725130230747,4528.870533356285,15942578.91796875,15942578.91796875,5645583.10546875,958.0,182367324.0234375,276837583.0,25674015.0,26383729858.023438,26478200117.0,256,0,1.0,4.422725130230747,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_1024__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,262144,4096,32079438701,7.980189503503371,127.68303205605393,39288556.4921875,39288556.4921875,2826061.91796875,1039.0,249977189.41015625,447580155.0,25674015.0,571932603.4101562,769535569.0,256,0,1.0,7.980189503503371,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_1024__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,262144,8192,32496246651,7.877832869419157,252.09065182141302,39288556.4921875,39288556.4921875,4875419.8046875,1039.0,252026547.296875,447904686.0,25674015.0,984766201.296875,1180644340.0,256,0,1.0,7.877832869419157,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_1024__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,262144,16384,33309436087,7.685509875680892,491.8726320435771,39288556.4921875,39288556.4921875,4931430.34765625,1039.0,252082557.83984375,448019738.0,25674015.0,1806390691.8398438,2002327872.0,256,0,1.0,7.685509875680892,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_1024__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,262144,32768,34957320707,7.323215704821951,937.3716102172098,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,3449154928.8320312,3646014887.0,256,0,1.0,7.323215704821951,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_1024__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,262144,65536,38243594627,6.693931428173435,1713.6464456123992,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,6735428848.832031,6932288807.0,256,0,1.0,6.693931428173435,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_1024__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,262144,131072,44816142467,5.712227467781358,2924.6604635040553,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,13307976688.832031,13504836647.0,256,0,1.0,5.712227467781358,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
gpu4__p1_d3__rps_08__in_1024__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,262144,262144,57961238147,4.416744848526847,4522.746724891491,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,26453072368.83203,26649932327.0,256,0,1.0,4.416744848526847,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/input_output_shape_4gpu/gpu4__p1_d3__rps_08__in_1024__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
