case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
p1d3__rps_08__in_0256__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,65536,16384,33212551570,7.707929318843358,493.3074764059749,9226785.6171875,9226785.6171875,6343596.12890625,917.0,157980670.74609375,213738670.0,25674015.0,1712288804.7460938,1768046804.0,256,0,1.0,7.707929318843358,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0256__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,65536,32768,34851760399,7.345396532892077,940.2107562101859,9226785.6171875,9226785.6171875,5491793.2734375,917.0,157128867.890625,209325396.0,25674015.0,3354573961.890625,3406770490.0,256,0,1.0,7.345396532892077,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0256__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,65536,65536,38130266023,6.713826749742108,1718.7396479339795,9226785.6171875,9226785.6171875,7892285.65625,917.0,159529360.2734375,216348599.0,25674015.0,6643248374.2734375,6700067613.0,256,0,1.0,6.713826749742108,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0256__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,65536,131072,44708852217,5.7259354088866345,2931.678929349957,9226785.6171875,9226785.6171875,8074473.3203125,917.0,159711547.9375,211238532.0,25674015.0,13215978401.9375,13267505386.0,256,0,1.0,5.7259354088866345,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0256__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,256,256,256.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,65536,262144,57869351883,4.423757855757218,4529.928044295391,9226785.6171875,9226785.6171875,12152116.22265625,917.0,163789190.83984375,220298926.0,25674072.77168274,26365210883.04297,26421782616.0,256,0,1.0,4.423757855757218,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0256__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0512__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,131072,4096,31997011003,8.0007473190542,128.0119571048672,15942578.91796875,15942578.91796875,3122519.359375,958.0,179844260.27734375,288090249.0,25674015.0,501799674.27734375,610045663.0,256,0,1.0,8.0007473190542,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0512__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,131072,8192,32406018353,7.8997671732263495,252.79254954324318,15942578.91796875,15942578.91796875,4849389.82421875,958.0,181571130.7421875,281250007.0,25674015.0,914310784.7421875,1013989661.0,256,0,1.0,7.8997671732263495,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0512__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,131072,16384,33233885286,7.702981393747596,492.9908091998461,15942578.91796875,15942578.91796875,4963323.17578125,958.0,181685064.09375,275673324.0,25674015.0,1735993198.09375,1829981458.0,256,0,1.0,7.702981393747596,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0512__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,131072,32768,34872951048,7.3409330815632785,939.6394344400996,15942578.91796875,15942578.91796875,5050785.390625,958.0,181772526.30859375,276011886.0,25674015.0,3379217620.3085938,3473456980.0,256,0,1.0,7.3409330815632785,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0512__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,131072,65536,38165221108,6.707677633402694,1717.1654741510897,15942578.91796875,15942578.91796875,5392479.7265625,958.0,182114220.64453125,273473752.0,25674015.0,6665833234.644531,6757192766.0,256,0,1.0,6.707677633402694,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0512__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,131072,131072,44732273354,5.722937396319659,2930.1439469156653,15942578.91796875,15942578.91796875,5593474.1953125,958.0,182315215.11328125,276837583.0,25674015.0,13238582069.113281,13333104437.0,256,0,1.0,5.722937396319659,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_0512__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,512,512,512.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,131072,262144,57882864628,4.422725130230747,4528.870533356285,15942578.91796875,15942578.91796875,5645583.10546875,958.0,182367324.0234375,276837583.0,25674015.0,26383729858.023438,26478200117.0,256,0,1.0,4.422725130230747,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_0512__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1024__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,262144,4096,32079438701,7.980189503503371,127.68303205605393,39288556.4921875,39288556.4921875,2826061.91796875,1039.0,249977189.41015625,447580155.0,25674015.0,571932603.4101562,769535569.0,256,0,1.0,7.980189503503371,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1024__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,262144,8192,32496246651,7.877832869419157,252.09065182141302,39288556.4921875,39288556.4921875,4875419.8046875,1039.0,252026547.296875,447904686.0,25674015.0,984766201.296875,1180644340.0,256,0,1.0,7.877832869419157,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1024__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,262144,16384,33309436087,7.685509875680892,491.8726320435771,39288556.4921875,39288556.4921875,4931430.34765625,1039.0,252082557.83984375,448019738.0,25674015.0,1806390691.8398438,2002327872.0,256,0,1.0,7.685509875680892,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1024__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,262144,32768,34957320707,7.323215704821951,937.3716102172098,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,3449154928.8320312,3646014887.0,256,0,1.0,7.323215704821951,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1024__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,262144,65536,38243594627,6.693931428173435,1713.6464456123992,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,6735428848.832031,6932288807.0,256,0,1.0,6.693931428173435,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1024__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,262144,131072,44816142467,5.712227467781358,2924.6604635040553,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,13307976688.832031,13504836647.0,256,0,1.0,5.712227467781358,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1024__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1024,1024,1024.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,262144,262144,57961238147,4.416744848526847,4522.746724891491,39288556.4921875,39288556.4921875,4558707.33984375,1039.0,251709834.83203125,448569793.0,25674015.0,26453072368.83203,26649932327.0,256,0,1.0,4.416744848526847,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1024__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1536__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,393216,4096,32237537052,7.941053300289822,127.05685280463715,95448217.6328125,95448217.6328125,4997467.71875,1121.0,423588594.3515625,879993667.0,25674015.0,745544008.3515625,1201949081.0,256,0,1.0,7.941053300289822,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1536__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,393216,8192,32640177146,7.8430946883317505,250.97903002661602,95448217.6328125,95448217.6328125,5215528.3125,1121.0,423806654.9453125,884361610.0,25674015.0,1156546308.9453125,1617101264.0,256,0,1.0,7.8430946883317505,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1536__out_0064,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0064/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,64,64,64.0,decode_heavy,P1/D3,256,393216,16384,33464878139,7.649811212121444,489.5879175757724,95448217.6328125,95448217.6328125,4508487.41796875,1121.0,423099614.05078125,883322108.0,25674015.0,1977407748.0507812,2437630242.0,256,0,1.0,7.649811212121444,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0064/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1536__out_0128,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0128/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,128,128,128.0,decode_heavy,P1/D3,256,393216,32768,35107433082,7.291903096477146,933.3635963490747,95448217.6328125,95448217.6328125,5660043.51171875,1121.0,424251170.14453125,880386783.0,25674015.0,3621696264.1445312,4077831877.0,256,0,1.0,7.291903096477146,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0128/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1536__out_0256,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0256/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,256,256,256.0,decode_heavy,P1/D3,256,393216,65536,38393707002,6.667759380115718,1706.9464013096238,95448217.6328125,95448217.6328125,6547437.04296875,1121.0,425138563.67578125,883260214.0,25674015.0,6908857577.675781,7366979228.0,256,0,1.0,6.667759380115718,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0256/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1536__out_0512,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0512/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,512,512,512.0,decode_heavy,P1/D3,256,393216,131072,44966254842,5.693158144913758,2914.896970195844,95448217.6328125,95448217.6328125,6564676.39453125,1121.0,425155803.02734375,883260214.0,25674015.0,13481422657.027344,13939527068.0,256,0,1.0,5.693158144913758,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_0512/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_1536__out_1024,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_1024/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,1536,1536,1536.0,uniform,1024,1024,1024.0,decode_heavy,P1/D3,256,393216,262144,58111350522,4.405335579029137,4511.063632925836,95448217.6328125,95448217.6328125,8499453.48046875,1121.0,427090580.11328125,883260214.0,25674015.0,26628453114.11328,27084622748.0,256,0,1.0,4.405335579029137,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_1536__out_1024/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_2048__out_0016,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_2048__out_0016/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,2048,2048,2048.0,uniform,16,16,16.0,decode_heavy,P1/D3,256,524288,4096,32522126029,7.871564109053776,125.94502574486042,645759766.6953125,645759766.6953125,6605248.26171875,1202.0,1148217252.9570312,2516318985.0,25674015.0,1470172666.9570312,2838274399.0,225,31,0.87890625,6.9183668927230455,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_2048__out_0016/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
p1d3__rps_08__in_2048__out_0032,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_2048__out_0032/summary.json,pd_disaggregated,decode_worker_scaling,extrapolated,4,,1,3,4,prefill,decode,1,1,1,1,1,1,1,1,8,8,256,uniform,2048,2048,2048.0,uniform,32,32,32.0,decode_heavy,P1/D3,256,524288,8192,32932910269,7.773379209701208,248.74813471043865,645759766.6953125,645759766.6953125,6191778.8359375,1202.0,1147803783.53125,2517300780.0,25674015.0,1880543437.53125,3250040434.0,224,32,0.875,6.801706808488556,23,13,/home/justin/astra-sim/build/paper_data/20260608T232919Z_non_chunk_colocated_dp_crossover_fix/sweeps/fig2_crossover_pd_token_shape_8rps/p1d3__rps_08__in_2048__out_0032/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
