case_name,source_summary,architecture,scale_family,calibration_scope,server_gpu_count,colocated_gpu_count,prefill_gpu_count,decode_gpu_count,total_gpu_count,prefill_layout_name,decode_layout_name,prefill_tp_degree,decode_tp_degree,prefill_pp_degree,decode_pp_degree,prefill_ep_degree,decode_ep_degree,prefill_dp_attention_degree,decode_dp_attention_degree,target_request_rate_per_second,trace_request_rate_per_second,trace_num_requests,prompt_tokens_distribution,prompt_tokens_min,prompt_tokens_max,prompt_tokens_mean,output_tokens_distribution,output_tokens_min,output_tokens_max,output_tokens_mean,pressure_family,assignment,num_requests,total_prompt_tokens,total_output_tokens,makespan_ns,request_throughput_reqs_per_sec,output_token_throughput_tokens_per_sec,queue_delay_mean_ns,prefill_queue_delay_mean_ns,decode_queue_delay_mean_ns,transfer_duration_mean_ns,ttft_mean_ns,ttft_p99_ns,tpot_mean_ns,e2e_mean_ns,e2e_p99_ns,good_requests,bad_requests,slo_attainment_fraction,goodput_reqs_per_sec,runtime_seed,trace_seed,request_config_path,binary
c4__chunk_0128__rps_04__in_07168__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0128__rps_04__in_07168__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,2048,2048,2048.0,,C4,256,1835008,524288,195187089774,1.3115621545278073,2686.0792924729494,44436844618.640625,44436844618.640625,26633995836.0,0.0,72817999616.64062,121208728471.0,20709165.0,115201532686.64062,163592261541.0,0,256,0.0,0.0,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0128__rps_04__in_07168__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0128__rps_04__in_10000__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0128__rps_04__in_10000__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,2048,2048,2048.0,,C4,256,2560000,524288,240147464622,1.066011670799658,2183.1919017976998,66565779114.140625,66565779114.140625,37522836619.5,0.0,106538280752.64062,166169103319.0,20709165.0,148921813822.64062,208552636389.0,0,256,0.0,0.0,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0128__rps_04__in_10000__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_00128__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_00128__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,2048,2048,2048.0,,C4,256,32768,524288,115405383123,2.218267407224437,4543.011649995647,6477260572.1953125,6477260572.1953125,0.0,0.0,6536781749.1953125,15630757719.0,21057510.020874023,49633725421.94531,58658661656.0,128,128,0.5,1.1091337036122184,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_00128__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_00256__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_00256__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,2048,2048,2048.0,,C4,256,65536,524288,115537824228,2.215724605431506,4537.803991923724,6536560482.09375,6536560482.09375,0.0,0.0,6599777275.09375,15748250877.0,21099464.645874023,49782644019.84375,58853762750.0,128,128,0.5,1.107862302715753,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_00256__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_00512__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_00512__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,2048,2048,2048.0,,C4,256,131072,524288,116661796494,2.1943773171122585,4494.084745445905,7086429478.1953125,7086429478.1953125,0.0,0.0,7184026214.1953125,16874532621.0,21489764.291748047,51166226633.69531,60699925173.0,128,128,0.5,1.0971886585561292,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_00512__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_01024__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_01024__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1024,1024,1024.0,uniform,2048,2048,2048.0,,C4,256,262144,524288,118929385203,2.152537823709715,4408.397462957496,8186329260.75,8186329260.75,0.0,0.0,8352685882.75,19147805274.0,22270363.583496094,53933553651.75,64417155432.0,128,128,0.5,1.0762689118548574,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_01024__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_01536__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_01536__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1536,1536,1536.0,uniform,2048,2048,2048.0,,C4,256,393216,524288,121196973912,2.112263959543076,4325.91658914422,9287685156.46875,9287685156.46875,1611559.828125,0.0,9524413224.296875,21421077927.0,23049782.53357315,56701531003.05469,68134385691.0,128,128,0.5,1.056131979771538,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_01536__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_02048__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_02048__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,2048,2048,2048.0,uniform,2048,2048,2048.0,,C4,256,524288,524288,123484739292,2.0731306675446417,4245.771607131426,10388717471.484375,10388717471.484375,10743732.1875,0.0,10703337597.671875,23694350580.0,23823693.22251892,59465424467.390625,72172707230.0,128,128,0.5,1.0365653337723209,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_02048__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_03072__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_03072__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,3072,3072,3072.0,uniform,2048,2048,2048.0,,C4,256,786432,524288,128019916710,1.999688849820999,4095.362764433406,12597415505.929688,12597415505.929688,58016153.8125,0.0,13096827825.742188,28468685769.0,25350268.45033264,64985340762.02344,80405537587.0,128,128,0.5,0.9998444249104995,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_03072__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_04096__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_04096__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,4096,4096,4096.0,uniform,2048,2048,2048.0,,C4,256,1048576,524288,132700058283,1.9291626794469596,3950.9251675073733,14829087770.296875,14829087770.296875,210577150.875,0.0,15618580859.171875,33316811115.0,26799728.02230835,70475586998.85938,89206802995.0,36,220,0.140625,0.2712885017972287,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_04096__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_06144__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_06144__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,6144,6144,6144.0,uniform,2048,2048,2048.0,,C4,256,1572864,524288,143137218009,1.7884936116608299,3662.8349166813796,19726677602.625,19726677602.625,2423785981.5,0.0,23004419066.125,49284904693.0,28301122.627807617,80936281357.875,106721857859.0,0,256,0.0,0.0,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_06144__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_07168__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_07168__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,2048,2048,2048.0,,C4,256,1835008,524288,149556929442,1.711722759721942,3505.608211910537,22414922239.101562,22414922239.101562,5279469996.9375,0.0,28685867490.039062,62450848416.0,27770755.77030945,85531538457.63281,115523123267.0,0,256,0.0,0.0,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_07168__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0256__rps_04__in_10000__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_10000__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,2048,2048,2048.0,,C4,256,2560000,524288,172907896956,1.4805570162312742,3032.1807692416496,33440240656.03125,33440240656.03125,20876783307.1875,0.0,55714129253.21875,98805280663.0,20951873.139266968,98594728592.4375,141188813733.0,0,256,0.0,0.0,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0256__rps_04__in_10000__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_00128__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_00128__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,2048,2048,2048.0,,C4,256,32768,524288,115405383123,2.218267407224437,4543.011649995647,6477260572.1953125,6477260572.1953125,0.0,0.0,6536781749.1953125,15630757719.0,21057510.020874023,49633725421.94531,58658661656.0,128,128,0.5,1.1091337036122184,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_00128__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_00256__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_00256__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,2048,2048,2048.0,,C4,256,65536,524288,115537824228,2.215724605431506,4537.803991923724,6536560482.09375,6536560482.09375,0.0,0.0,6599777275.09375,15748250877.0,21099464.645874023,49782644019.84375,58853762750.0,128,128,0.5,1.107862302715753,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_00256__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_00512__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_00512__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,2048,2048,2048.0,,C4,256,131072,524288,115783062261,2.2110315187805343,4528.192550462534,6653704188.7265625,6653704188.7265625,0.0,0.0,6724312213.7265625,15983237193.0,21183373.895874023,50079025102.47656,59241866814.0,128,128,0.5,1.1055157593902671,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_00512__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_01024__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_01024__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1024,1024,1024.0,uniform,2048,2048,2048.0,,C4,256,262144,524288,117152272560,2.185190217875531,4475.269566209087,7321849423.921875,7321849423.921875,0.0,0.0,7434228623.921875,17365214418.0,21657582.791748047,51760121331.421875,61501038714.0,128,128,0.5,1.0925951089377655,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_01024__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_01536__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_01536__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1536,1536,1536.0,uniform,2048,2048,2048.0,,C4,256,393216,524288,118541127036,2.1595880383544426,4422.836302549898,7991127191.578125,7991127191.578125,0.0,0.0,8145277566.578125,18747191643.0,22131791.68762207,53442350092.828125,63760210614.0,128,128,0.5,1.0797940191772213,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_01536__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_02048__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_02048__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,2048,2048,2048.0,uniform,2048,2048,2048.0,,C4,256,524288,524288,119910337335,2.1349285281785084,4372.333625709585,8660081378.53125,8660081378.53125,1305349.21875,0.0,8857308277.75,20129168868.0,22605044.517173767,55123602598.921875,66019382514.0,128,128,0.5,1.0674642640892542,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_02048__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_03072__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_03072__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,3072,3072,3072.0,uniform,2048,2048,2048.0,,C4,256,786432,524288,122668402110,2.086926996655895,4274.026489151273,9996857219.976562,9996857219.976562,7832095.3125,0.0,10284153215.289062,22872414153.0,23548681.97731018,58483017054.82031,70610307614.0,128,128,0.5,1.0434634983279476,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_03072__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_04096__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_04096__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,4096,4096,4096.0,uniform,2048,2048,2048.0,,C4,256,1048576,524288,125426466885,2.0410365240911967,4180.042801338771,11337677820.210938,11337677820.210938,15664190.625,0.0,11716348260.835938,25636368603.0,24491363.371124268,61845823594.89844,75615680777.0,128,128,0.5,1.0205182620455984,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_04096__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_06144__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_06144__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,6144,6144,6144.0,uniform,2048,2048,2048.0,,C4,256,1572864,524288,131045609766,1.9535183243232894,4000.8055282140967,14033394781.265625,14033394781.265625,133145620.3125,0.0,14696631351.578125,31644822438.0,26302152.985610962,68534603816.109375,86082003763.0,128,128,0.5,0.9767591621616447,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_06144__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_07168__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_07168__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,7168,7168,7168.0,uniform,2048,2048,2048.0,,C4,256,1835008,524288,133886511201,1.9120671507802194,3915.9135247978893,15398645724.585938,15398645724.585938,246711002.34375,0.0,16258990026.929688,34516796569.0,27167393.00731659,71868974055.91406,91428714163.0,3,253,0.01171875,0.022407036923205698,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_07168__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_0512__rps_04__in_10000__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_10000__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,10000,10000,10000.0,uniform,2048,2048,2048.0,,C4,256,2560000,524288,143291128146,1.7865725764902933,3658.9006366521207,19790619552.515625,19790619552.515625,2433701771.25,0.0,23081652393.765625,49418105665.0,28332181.581115723,81077123421.89062,106937895491.0,0,256,0.0,0.0,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_0512__rps_04__in_10000__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_1024__rps_04__in_00128__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_00128__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,128,128,128.0,uniform,2048,2048,2048.0,,C4,256,32768,524288,115405383123,2.218267407224437,4543.011649995647,6477260572.1953125,6477260572.1953125,0.0,0.0,6536781749.1953125,15630757719.0,21057510.020874023,49633725421.94531,58658661656.0,128,128,0.5,1.1091337036122184,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_00128__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_1024__rps_04__in_00256__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_00256__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,256,256,256.0,uniform,2048,2048,2048.0,,C4,256,65536,524288,115537824228,2.215724605431506,4537.803991923724,6536560482.09375,6536560482.09375,0.0,0.0,6599777275.09375,15748250877.0,21099464.645874023,49782644019.84375,58853762750.0,128,128,0.5,1.107862302715753,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_00256__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_1024__rps_04__in_00512__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_00512__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,512,512,512.0,uniform,2048,2048,2048.0,,C4,256,131072,524288,115783062261,2.2110315187805343,4528.192550462534,6653704188.7265625,6653704188.7265625,0.0,0.0,6724312213.7265625,15983237193.0,21183373.895874023,50079025102.47656,59241866814.0,128,128,0.5,1.1055157593902671,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_00512__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_1024__rps_04__in_01024__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_01024__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1024,1024,1024.0,uniform,2048,2048,2048.0,,C4,256,262144,524288,116273538327,2.2017047359481103,4509.09129922173,6890903828.3203125,6890903828.3203125,0.0,0.0,6976294317.3203125,16473918990.0,21351192.395874023,50674699494.07031,60042980355.0,128,128,0.5,1.1008523679740552,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_01024__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_1024__rps_04__in_01536__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_01536__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,1536,1536,1536.0,uniform,2048,2048,2048.0,,C4,256,393216,524288,117642748626,2.176079724334339,4456.611275436726,7559210853.8671875,7559210853.8671875,0.0,0.0,7686372517.8671875,17855896215.0,21825401.291748047,52355957513.36719,62302152255.0,128,128,0.5,1.0880398621671694,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_01536__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_1024__rps_04__in_02048__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_02048__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,2048,2048,2048.0,uniform,2048,2048,2048.0,,C4,256,524288,524288,118132692198,2.167054650468163,4438.127924158798,7795439751.3515625,7795439751.3515625,0.0,0.0,7937383879.3515625,18346578012.0,21993219.791748047,52950661162.85156,63103265796.0,128,128,0.5,1.0835273252340816,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_02048__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
c4__chunk_1024__rps_04__in_03072__out_2048,build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_03072__out_2048/summary.json,colocated_chunked,chunked_colocated_4gpu_chunk_size_sweep,chunked_extrapolated,4,4,,,4,,,,,,,,,,,4,4,256,uniform,3072,3072,3072.0,uniform,2048,2048,2048.0,,C4,256,786432,524288,119992378563,2.133468834152591,4369.344172344507,8700137464.734375,8700137464.734375,1325475.9140625,0.0,8899960707.648438,20198527869.0,22634276.380067825,55226121884.02734,66142842072.0,128,128,0.5,1.0667344170762956,23,13,/home/justin/astra-sim/build/chunked_rps4_experiment/20260609T014844Z/sweeps/c4_chunk_size/c4__chunk_1024__rps_04__in_03072__out_2048/request.json,/home/justin/astra-sim/build/astra_analytical/build/bin/AstraSim_Analytical_Congestion_Aware
